title,link,organization,rating,skills,difficulty,duration
Global Business Communication,https://www.coursera.org/specializations/global-business-communication,Starweaver,,"Active Listening, Business Writing, Data Storytelling, Concision, Storytelling, Data Presentation, Non-Verbal Communication, Sales Presentation, Customer Relationship Management (CRM) Software, Sales Strategy, Writing, Persuasive Communication, Sales, Empathy, Business Communication, Rapport Building, Technical Communication, Communication, Communication Strategies, Marketing Communications",Intermediate,1 - 4 Weeks
Business Communication,https://www.coursera.org/specializations/business-communication,University of Colorado Boulder,4.8,"Business Writing, Conflict Management, Teamwork, Constructive Feedback, Business Correspondence, Team Building, Decision Making, Cooperation, Business Communication, Collaboration, Diversity Awareness, Recognizing Others, Mediation, Writing, Organizational Skills, Team Motivation, Tactfulness, Performance Management, Staff Management, Grammar",Beginner,3 - 6 Months
People and Soft Skills for Professional and Personal Success,https://www.coursera.org/specializations/people-and-soft-skills-for-professional-success,IBM,4.7,"Active Listening, Problem Solving, Collaboration, Presentations, Critical Thinking and Problem Solving, Interpersonal Communications, Teamwork, Conflict Management, Creative Problem-Solving, Constructive Feedback, Creative Thinking, Root Cause Analysis, Team Building, Virtual Teams, Public Speaking, Persuasive Communication, Client Services, Professional Development, Ability To Meet Deadlines, Verbal Communication Skills",Beginner,1 - 3 Months
"Effective Communication: Writing, Design, and Presentation",https://www.coursera.org/specializations/effective-business-communication,University of Colorado Boulder,4.8,"Business Writing, Presentations, Peer Review, Graphic Design, Graphic and Visual Design, Business Correspondence, Public Speaking, Business Communication, Graphic and Visual Design Software, Verbal Communication Skills, Design, Visual Design, Storytelling, Writing, Organizational Skills, Project Design, Concision, Writing and Editing, Proofreading, Drive Engagement",Beginner,3 - 6 Months
Management Consulting,https://www.coursera.org/specializations/managementconsulting,Emory University,4.8,"Data Cleansing, Presentations, Consulting, Microsoft PowerPoint, Management Consulting, Executive Presence, Business Consulting, Benchmarking, Microsoft Excel, Storytelling, Data Storytelling, Proposal Development, Oral Expression, Business Research, Lean Six Sigma, Interviewing Skills, Six Sigma Methodology, Problem Solving, Consultative Approaches, Data Quality",Beginner,3 - 6 Months
U.S. Federal Taxation,https://www.coursera.org/specializations/united-states-federal-taxation,University of Illinois Urbana-Champaign,4.8,"Corporate Tax, Income Tax, Partnership Accounting, Tax Laws, Tax Returns, Tax Compliance, Depreciation, Tax Preparation, Liquidation, Property Accounting, Corporate Accounting, Tax Management, Payroll Tax, Tax Planning, Corporate Finance, Payroll, Real Estate Transactions, Specialized Accounting, Strategic Decision-Making, Organizational Structure",Intermediate,3 - 6 Months
SAP Technology Consultant,https://www.coursera.org/professional-certificates/sap-technology-consultant,SAP,4.7,"Digital Transformation, Cloud Computing Architecture, Stakeholder Engagement, Consulting, Systems Design, Relationship Management, Business Consulting, Cloud Computing, Technical Design, Solution Design, User Feedback, Product Strategy, Technical Consulting, Customer Engagement, Cybersecurity, System Implementation, Professional Networking, Project Management, SAP Applications, Test Planning",Beginner,3 - 6 Months
AWS Cloud Technology Consultant,https://www.coursera.org/professional-certificates/aws-cloud-technology-consultant,Amazon Web Services,4.8,"AWS Identity and Access Management (IAM), Infrastructure as Code (IaC), Amazon CloudWatch, AWS CloudFormation, Amazon DynamoDB, Software Development Life Cycle, CI/CD, Amazon Web Services, Professional Networking, IT Automation, Cloud Computing, Amazon S3, Extract, Transform, Load, DevOps, Software Architecture, Cloud Computing Architecture, Cloud Management, Data Management, Problem Solving, Teamwork",Beginner,3 - 6 Months
PwC GST Taxation Executive,https://www.coursera.org/professional-certificates/pwc-gst-taxation-executive,PwC India,4.6,"Accounting Records, Tax Returns, Invoicing, Reconciliation, Tax Compliance, Billing & Invoicing, Auditing, Accounting, Sales Tax, Key Performance Indicators (KPIs), Compliance Management, Billing, Income Tax, Tax Laws, Tax, Record Keeping, Registration, Records Management, Document Control, Regulatory Compliance",Beginner,3 - 6 Months
Business and Financial Modeling,https://www.coursera.org/specializations/wharton-business-financial-modeling,University of Pennsylvania,4.5,"Risk Modeling, Financial Statements, Probability Distribution, Mathematical Modeling, Statistical Modeling, Portfolio Management, Regression Analysis, Business Modeling, Financial Modeling, Strategic Decision-Making, Risk Management, Presentations, Decision Making, Data Visualization, Microsoft PowerPoint, Predictive Modeling, Investment Management, Spreadsheet Software, Google Sheets, Microsoft Excel",Beginner,3 - 6 Months
Google Professional Workspace Administrator,https://www.coursera.org/professional-certificates/g-suite-administration,Google Cloud,4.7,"User Provisioning, Data Governance, Google Workspace, Data Loss Prevention, Gmail, User Accounts, Information Management, Email Security, Data Management, Data Security, Document Management, Identity and Access Management, Mobile Security, Records Management, Data Storage, Security Management, Cloud Security, Service Management, Scripting, Technical Support",Beginner,1 - 4 Weeks
Learn Notion for Client and Project Management,https://www.coursera.org/specializations/learnnotionforclientandprojectmanagement,Skillshare,,"Timelines, Database Management, Databases, Database Design, Workflow Management, Information Architecture, Organizational Skills, Project Management Software, Project Management, Productivity Software, Client Services, Process Improvement and Optimization, Customer Relationship Management (CRM) Software, Content Management, Collaborative Software, Productivity, Kanban Principles, Automation, Collaboration",Beginner,3 - 6 Months
"Content Creation for TikTok, YouTube, Instagram, Facebook",https://www.coursera.org/professional-certificates/content-creation-tiktok-youtube-instagram-facebook,Coursera,,"TikTok, Video Production, Content Creation, Web Analytics and SEO, Content Performance Analysis, Social Media Content, Search Engine Optimization, Video Editing, Photography, Social Media, Branding, Social Media Marketing, Social Media Strategy, Content Strategy, Photo Editing, Storytelling, Social Media Campaigns, Drive Engagement, Digital Content, Photo/Video Production and Technology",Beginner,3 - 6 Months
"Federal Taxation I: Individuals, Employees, and Sole Proprietors",https://www.coursera.org/learn/federal-taxation-individuals,University of Illinois Urbana-Champaign,4.9,"Income Tax, Tax Returns, Tax Preparation, Payroll Tax, Tax Laws, Payroll, Tax Management, Tax Compliance",Intermediate,1 - 3 Months
Intuit Academy Bookkeeping,https://www.coursera.org/professional-certificates/intuit-bookkeeping,Intuit,4.6,"Reconciliation, Financial Statements, Financial Statement Analysis, Inventory Accounting, Payroll, Bookkeeping, QuickBooks (Accounting Software), Payroll Administration, Inventory Control, Payroll Processing, Income Statement, Balance Sheet, Depreciation, Fixed Asset, Payroll Tax, Property Accounting, Accounting Software, Financial Analysis, Sales Tax, Financial Accounting",Beginner,3 - 6 Months
Payroll and Tax Fundamentals,https://www.coursera.org/learn/payroll-and-tax-fundamentals,"Automatic Data Processing, Inc. (ADP)",4.7,"Payroll, Payroll Reporting, Payroll Processing, Payroll Administration, Payroll Tax, Labor Law, Tax Preparation, Labor Compliance, Income Tax, Compensation and Benefits, Tax Compliance, Employee Onboarding",Beginner,1 - 4 Weeks
What is Data Science?,https://www.coursera.org/learn/what-is-datascience,IBM,4.7,"Data Literacy, Data Mining, Big Data, Cloud Computing, Data Analysis, Data Science, Digital Transformation, Data-Driven Decision-Making, Deep Learning, Machine Learning, Artificial Intelligence",Beginner,1 - 4 Weeks
Practical Guide to Trading,https://www.coursera.org/specializations/financial-instruments-trading-investing,Interactive Brokers,4.4,"Derivatives, Equities, Futures Exchange, Risk Analysis, Financial Trading, International Finance, Investments, Securities Trading, Financial Market, Risk Management, Financial Analysis, Financial Statement Analysis, Market Analysis, Analysis, Capital Markets, Tax, Balance Sheet, Financial Regulations, Market Data, Market Dynamics",Beginner,3 - 6 Months
"AI-Enhanced Copywriting: SurferSEO, Upword and Anyword",https://www.coursera.org/learn/ai-enhanced-copywriting-surferseo-upword-and-anyword,Coursera Instructor Network,4.0,"Copywriting, Search Engine Optimization, Web Analytics and SEO, Target Audience, Content Creation, Web Content, Productivity Software, Brand Awareness, Marketing Automation, Generative AI",Beginner,1 - 4 Weeks
Good with Words: Writing and Editing,https://www.coursera.org/specializations/good-with-words,University of Michigan,4.7,"Writing and Editing, Editing, Constructive Feedback, Concision, Writing, Organizational Skills, Proofreading, Storytelling, Productivity, Planning, Detail Oriented, Time Management, Brainstorming, Content Creation, Overcoming Obstacles, Resourcefulness, Lifelong Learning, Decision Making, Critical Thinking, Creativity",Beginner,3 - 6 Months
Logo Design: From Concept to Client-Approved Work,https://www.coursera.org/specializations/logodesign-fromconcepttoclient-approvedwork,Skillshare,,"Logo Design, Adobe Illustrator, Adobe After Effects, Typography, Animations, Graphic Design, Motion Graphics, Branding, Design Research, Adobe Creative Cloud, Design, File Management, Brand Strategy, Brand Awareness, Legal Risk, Adobe Photoshop, Design Elements And Principles, Brand Management, Marketing Design, Color Theory",Beginner,3 - 6 Months
Facebook Storytelling: Write Compelling Stories,https://www.coursera.org/learn/facebook-storytelling-write-compelling-stories,Coursera,,"Writing, Storytelling, Copywriting, Persuasive Communication, Facebook, Content Creation, Social Media Content, Social Media, Drive Engagement, Prompt Engineering, Generative AI Agents",Beginner,1 - 4 Weeks
